user_id,platform,market_country,user_creation_datetime,confirmation_datetime,first_purchase_datetime,last_purchase_datetime,first_integration_datetime,last_segment_recorded,longevity,total_sales,avg_sales_per_day,min_days_btwn_sales,frst_quartile_days_btwn_sales,avg_days_btwn_sales,median_days_btwn_sales,thrd_quartile_days_btwn_sales,max_days_btwn_sales,min_days_btwn_sale_date,fst_quartile_days_btwn_sale_date,avg_days_btwn_sale_date,median_days_btwn_sale_date,thrd_quartile_days_btwn_sale_date,frequency,recency,month_label_count,quarter_label_count,year_label_count,previous_year_label_count,historic_label_count,month_revenue_eur,quarter_revenue_eur,year_revenue_eur,previous_year_revenue_eur,historic_revenue_eur,month_average_order_value,quarter_aov,year_aov,year_plat_cntry_aov,previous_year_aov,previous_year_plat_cntry_aov,historic_aov,csat,cs_tickets_good,cs_tickets_offered,cs_tickets_unoffered,cs_tickets_bad,customer_feedback_tickets,total_tickets,churn_factor,status
28d30546efcfcd98d8a054434a739806,61e0171e3638dff765e85f0bb190ae29,49ea251b719ccdc5894c5a18ace974be,2021-04-28 19:44:51 UTC,,2021-04-28 19:45:20 UTC,2022-03-13 20:21:42 UTC,,S,356,12,0.0337,0,1,26,17,46,80,1,11,35,27,55,35.666666666666664,35,1,5,12,,12,18.65,189.03,366.64,,366.64,18.65,37.806,45.83,25.926646,,23.14788425,45.83,,,,,,,,0.98130841121495338,ok
e64a9427d4ff3c860bcf36e88081594a,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2012-06-25 04:11:29 UTC,2012-06-25 04:11:29 UTC,2018-07-17 11:49:19 UTC,2021-12-11 16:31:57 UTC,,Non-recurring,1372,13,0.0095,0,0,95,35,63,560,8,35,138,62,74,138.33333333333334,127,1,9,13,,13,101.3,266.38,421.59,,421.59,101.3,53.276,46.843333333,15.019487267,,13.739577519,46.843333333,,0,1,0,0,0,1,0.91807228915662642,ok
f89b2cb9df3fa6c57223481b5cb98e58,4128403e5dad4f40eb5c79a92a5719c9,9a6e56e83f8d0f692203f7b4850f86ff,2018-10-01 12:29:35 UTC,2018-10-01 12:29:35 UTC,2018-11-08 19:47:21 UTC,2021-07-31 12:19:46 UTC,2018-11-08 19:47:21 UTC,S,1258,16,0.0127,0,6,62,18,45,479,3,13,76,23,67,76.6923076923077,261,1,9,16,,16,5.75,57.98,108.43,,108.43,5.75,11.596,12.047777778,6.456587161,,6.532434555,12.047777778,,,,,,,,3.40320962888666,ok
c6bd81fc87b5a06aeda167999fd9bb21,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2020-11-15 20:13:17 UTC,,2020-11-15 20:19:30 UTC,2021-07-27 13:18:39 UTC,,S,520,17,0.0327,0,1,14,8,12,55,1,5,19,12,28,18.285714285714285,264,1,8,17,,17,9.69,146.38,205.99,,205.99,9.69,29.276,29.427142857,15.019487267,,13.739577519,29.427142857,,,,,,,,14.4375,churned
29ea505e7486d6c0361b5ee5c43db6fb,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-11-26 12:37:22 UTC,2020-11-26 12:37:22 UTC,2020-11-26 13:09:24 UTC,2022-04-19 15:54:11 UTC,2020-11-26 13:09:24 UTC,S,509,18,0.0354,0,1,28,7,17,155,1,4,33,9,50,28.466666666666665,82,1,9,18,,18,2.83,23.75,48.76,,48.76,2.83,4.75,6.095,4.35631396,,4.09798439,6.095,,,,,,,,2.88056206088993,ok
976b2dde7bdf5def2d0029aab0b89933,4128403e5dad4f40eb5c79a92a5719c9,64f6711e77d2ec8af8ac3292c66d2875,2017-03-01 19:51:54 UTC,2017-03-01 19:51:54 UTC,2018-12-04 18:19:56 UTC,2021-12-18 13:07:09 UTC,2018-12-04 18:19:56 UTC,Non-recurring,1232,21,0.017,0,9,52,17,53,371,2,11,58,19,55,58.526315789473685,120,1,5,20,5,21,3.29,33.24,106,19.95,109.21,3.29,6.648,8.153846154,3.46083871,9.975,3.417019913,7.800714286,,,,,,,,2.050359712230216,ok
f9f021cd88d1c07456f2afc827a1f06f,c44577a5b4c0036fe1ec82c04bfa87c6,9a6e56e83f8d0f692203f7b4850f86ff,2017-10-19 16:59:12 UTC,2017-10-19 16:59:12 UTC,2020-01-13 10:13:55 UTC,2021-11-30 23:29:44 UTC,2020-12-21 09:09:12 UTC,S,827,20,0.0242,0,0,34,8,48,213,3,12,57,35,90,53,138,1,6,20,,20,7.44,64.27,152.3,,152.3,7.44,12.854,16.922222222,7.058972748,,7.156149971,16.922222222,,0,1,0,0,0,1,2.6037735849056602,ok
527267da59f5888ce49a23c382f1b668,61e0171e3638dff765e85f0bb190ae29,49ea251b719ccdc5894c5a18ace974be,2020-06-24 11:40:01 UTC,2020-06-24 11:42:07 UTC,2020-06-24 11:52:07 UTC,2020-09-16 14:42:43 UTC,,M,664,21,0.0316,0,0,4,0,5,35,1,3,8,5,7,6.615384615384615,578,1,21,21,,21,8.2,198.16,198.16,,198.16,8.2,49.54,49.54,20.22470919,,19.828744675,49.54,,,,,,,,87.372093023255815,churned
30b67f22d7288b8c0262fab5fc9e42d1,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-03-21 11:12:38 UTC,2020-03-21 11:12:38 UTC,2020-05-03 13:41:11 UTC,2020-11-07 14:24:53 UTC,2020-05-03 13:41:11 UTC,Non-recurring,716,21,0.0293,0,0,9,4,9,40,2,4,12,8,11,11.875,526,1,17,21,,21,3.86,78.25,96.61,,96.61,3.86,15.65,13.801428571,3.566521491,,4.039937215,13.801428571,,,,,,,,44.294736842105266,churned
0b1bb36a3e3858528f7e7f8adeb1f976,c44577a5b4c0036fe1ec82c04bfa87c6,9a6e56e83f8d0f692203f7b4850f86ff,2017-09-13 15:05:25 UTC,2017-09-13 15:05:25 UTC,2018-05-29 08:47:21 UTC,2018-11-13 16:47:19 UTC,,S,1421,25,0.0176,0,0,6,4,11,24,1,3,9,7,12,8.5,1251,2,15,25,,25,25.84,180.05,302.45,,302.45,12.92,36.01,43.207142857,9.694575503,,6.579189189,43.207142857,,,,,,,,147.1764705882353,churned
2927f50f7d5a93462577df1857e6d282,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-08-26 16:58:47 UTC,2019-08-26 16:58:47 UTC,2019-08-26 17:10:40 UTC,2022-02-28 12:11:59 UTC,2019-08-26 17:10:40 UTC,Non-recurring,967,33,0.0341,0,0,27,5,38,143,1,4,38,23,47,36.72,49,2,6,28,7,33,11.4,36.12,126.09,32.45,148.42,5.7,7.224,9.699230769,4.35631396,6.49,4.09798439,8.730588235,,0,2,0,0,0,2,1.3344226579520697,ok
cb1550e4062aa520224202306220364c,61e0171e3638dff765e85f0bb190ae29,49ea251b719ccdc5894c5a18ace974be,2020-12-22 18:20:30 UTC,2020-12-23 08:30:48 UTC,2020-12-22 18:35:46 UTC,2021-01-26 13:18:03 UTC,,M,483,28,0.058,0,0,1,0,1,8,1,1,4,3,5,2.8461538461538463,446,25,28,28,,28,623.86,817.26,817.26,,817.26,24.9544,408.63,408.63,23.14788425,,20.22470919,408.63,,,,,,,,156.70270270270271,churned
bc2a86e243e48e21ff34bb5552c87a83,4128403e5dad4f40eb5c79a92a5719c9,64f6711e77d2ec8af8ac3292c66d2875,2018-10-21 14:02:40 UTC,2018-10-21 14:02:40 UTC,2019-02-11 13:27:53 UTC,2021-07-04 16:41:57 UTC,2019-02-11 13:27:53 UTC,S,1163,50,0.043,0,2,17,10,27,79,2,6,22,14,30,22.46153846153846,287,1,9,32,20,50,11.93,102.26,337.09,226.16,552.03,11.93,20.452,25.93,3.46083871,18.846666667,3.417019913,23.00125,,,,,,,,12.777397260273974,churned
199277f3d23df89a88fa2e64f2b21fd2,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-10-29 14:11:02 UTC,2019-10-29 14:11:02 UTC,2019-10-29 14:29:13 UTC,2022-04-17 08:24:13 UTC,2019-10-29 14:29:13 UTC,Non-recurring,903,33,0.0365,0,0,27,1,3,461,1,1,47,2,8,45.1,1,1,32,33,,33,4.41,118.71,121.47,,121.47,4.41,23.742,20.245,4.35631396,,4.09798439,20.245,,,,,,,,0.022172949002217293,ok
a2d3cf7e79046cb5910f27397c9e54f9,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-08-11 22:06:32 UTC,2020-08-11 22:06:32 UTC,2020-08-11 22:12:35 UTC,2021-11-15 21:53:03 UTC,2020-08-11 22:12:35 UTC,Non-recurring,616,11,0.0179,0,3,42,14,43,265,2,8,51,27,49,51.444444444444443,153,2,9,11,,11,29.48,89,100.99,,100.99,14.74,17.8,14.427142857,4.09798439,,3.566521491,14.427142857,,,,,,,,2.9740820734341256,ok
53aef8cda91fba04724f7dc410936043,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2021-09-01 17:32:11 UTC,2021-09-01 17:32:11 UTC,2021-09-01 17:42:10 UTC,2021-11-09 12:35:50 UTC,2021-09-01 17:42:10 UTC,S,230,11,0.0478,0,0,6,1,11,25,1,5,11,11,13,10,160,2,11,11,,11,3.84,29.31,29.31,,29.31,1.92,9.77,9.77,4.09798439,,3.566521491,9.77,,,,,,,,16,churned
ecdb5e41998a441533bb2478aaca7409,4128403e5dad4f40eb5c79a92a5719c9,6b681da4aa6e2f33a5f06ff660ba0e9e,2020-02-10 09:51:01 UTC,2020-02-10 09:51:01 UTC,2020-02-10 10:03:52 UTC,2022-04-07 09:54:16 UTC,2020-02-10 10:03:52 UTC,S,799,11,0.0138,0,1,71,6,17,665,2,6,98,11,31,98.5,11,2,11,11,,11,26.75,127.86,127.86,,127.86,13.375,31.965,31.965,6.915272353,,6.675166723,31.965,,0,1,1,0,0,2,0.1116751269035533,ok
540f82742eb6dbb57c6a266a61d84607,61e0171e3638dff765e85f0bb190ae29,9a6e56e83f8d0f692203f7b4850f86ff,2018-04-09 08:38:08 UTC,2018-04-09 08:38:33 UTC,2020-04-16 21:58:59 UTC,2021-09-23 08:04:28 UTC,,S,733,11,0.015,5,10,47,27,73,139,5,16,52,41,79,52.6,207,1,5,11,,11,8.55,50.66,110.94,,110.94,8.55,10.132,12.326666667,13.018253517,,12.86298973,12.326666667,,,,,,,,3.9353612167300378,ok
f023036cedd5a9d0887ec5fbadc70781,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-11-01 21:21:36 UTC,2019-11-01 21:21:36 UTC,2019-11-06 10:59:44 UTC,2022-02-17 18:49:05 UTC,2019-11-06 10:59:44 UTC,S,895,12,0.0134,0,0,69,3,8,701,1,4,104,6,34,92.888888888888886,59,3,12,12,,12,8.73,34.48,34.48,,34.48,2.91,8.62,8.62,4.35631396,,4.09798439,8.62,,,,,,,,0.6351674641148326,ok
445faa1adb9c0dc64193e660ef07356b,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-05-27 16:48:38 UTC,2020-05-27 16:48:38 UTC,2020-05-27 17:02:40 UTC,2021-11-01 05:40:12 UTC,2020-05-27 17:02:40 UTC,S,692,12,0.0173,0,0,43,4,41,260,1,8,74,18,113,74.857142857142861,168,1,12,12,,12,5.65,50.17,50.17,,50.17,5.65,10.034,10.034,4.09798439,,3.566521491,10.034,,,,,,,,2.2442748091603053,ok
ba2ad6e7e9de89da8a40d9cb1577b143,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2019-04-02 09:57:29 UTC,,2019-04-03 13:22:27 UTC,2021-11-29 11:03:29 UTC,,Non-recurring,1112,14,0.0126,0,14,69,41,64,305,10,37,88,61,70,81,140,1,6,14,,14,5.79,76.95,188.08,,188.08,5.79,15.39,17.098181818,15.019487267,,13.739577519,17.098181818,1,4,0,2,0,4,6,1.728395061728395,ok
24401a2d6109d7b88396c4dd46637420,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2016-10-30 23:16:54 UTC,2016-10-30 23:16:54 UTC,2018-05-27 20:22:23 UTC,2018-09-03 08:46:59 UTC,,S,1423,14,0.0098,0,1,7,3,6,33,1,2,8,4,8,8.3333333333333339,1323,1,14,14,,14,2.88,39.23,39.23,,39.23,2.88,7.846,7.846,15.822488151,,61.825384615,7.846,,,,,,,,158.76,churned
afbd4a11dac294422cba56b1adc1446e,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2021-01-26 09:17:59 UTC,2021-01-26 09:17:59 UTC,2021-02-02 21:14:52 UTC,2021-03-20 21:00:47 UTC,2021-02-02 21:14:52 UTC,M,441,16,0.0363,0,1,2,1,3,10,1,1,3,2,4,3.6923076923076925,393,5,16,16,,16,14,47.97,47.97,,47.97,2.8,23.985,23.985,4.09798439,,3.566521491,23.985,,,,,,,,106.4375,churned
a98b330e5e5900f04f8bc836fa1f1860,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-08-06 20:51:06 UTC,2019-08-06 20:51:06 UTC,2019-08-06 20:57:50 UTC,2021-05-10 20:13:57 UTC,2019-08-06 20:57:50 UTC,Non-recurring,987,19,0.0193,0,1,33,11,38,207,1,9,42,15,60,40.3125,342,1,12,19,,19,5.08,55.81,100.88,,100.88,5.08,11.162,11.208888889,4.09798439,,3.566521491,11.208888889,,,,,,,,8.4837209302325576,churned
0320873c45dfa6f5548d5728a4b072ee,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-11-29 13:39:07 UTC,2019-11-29 13:39:07 UTC,2020-01-21 15:16:45 UTC,2021-06-07 13:42:25 UTC,2020-01-21 15:16:45 UTC,S,819,24,0.0293,0,5,21,13,23,113,3,7,25,20,29,25.25,314,1,12,22,3,24,5.81,73.49,132.13,22.22,146.27,5.81,14.698,10.163846154,4.09798439,11.11,3.566521491,10.447857143,,,,,,,,12.435643564356436,churned
b06d35701a715d6a300229449d88393c,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-02-18 14:42:04 UTC,2020-02-18 14:42:04 UTC,2020-02-18 16:15:04 UTC,2022-02-17 11:30:29 UTC,2020-02-18 16:15:04 UTC,S,791,25,0.0316,0,2,29,7,16,294,2,6,38,9,18,34.80952380952381,60,3,13,25,,25,8.76,62.45,106.46,,106.46,2.92,12.49,10.646,4.35631396,,4.09798439,10.646,,,,,,,,1.7236662106703147,ok
022a19a4829b9469f13fce30dcde1c2b,c44577a5b4c0036fe1ec82c04bfa87c6,6b681da4aa6e2f33a5f06ff660ba0e9e,2021-04-29 17:12:26 UTC,2021-04-29 17:12:26 UTC,2021-04-30 07:36:48 UTC,2022-04-20 13:45:08 UTC,2022-03-04 10:47:15 UTC,S,354,90,0.2542,0,0,4,1,4,31,1,2,5,3,6,5.3692307692307688,5,14,60,90,1,90,59.07,280.39,432.13,4.62,432.13,4.219285714,56.078,33.240769231,8.13005236,4.62,7.702144215,33.240769231,1,1,5,2,0,1,8,0.93123209169054444,ok
8e5678c7acc5aeef576fb84bb972072c,c44577a5b4c0036fe1ec82c04bfa87c6,6b681da4aa6e2f33a5f06ff660ba0e9e,2017-03-20 18:55:17 UTC,2017-03-20 19:09:23 UTC,2018-11-28 10:05:46 UTC,2022-04-11 19:23:58 UTC,2020-01-15 18:49:28 UTC,Non-recurring,1238,99,0.08,0,1,12,5,11,152,1,2,14,6,15,14.666666666666666,6,3,14,43,59,99,15.92,79.28,212.35,252.32,455.32,5.306666667,15.856,16.334615385,8.13005236,19.409230769,7.702144215,15.700689655,1,2,0,1,0,2,3,0.40909090909090912,ok
35adaf808a8070a16d608a79edceae3f,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2021-01-22 09:54:49 UTC,2021-01-22 09:54:49 UTC,2021-01-22 09:56:28 UTC,2022-04-16 08:38:33 UTC,2021-01-22 09:56:28 UTC,M,452,270,0.5973,0,0,1,0,1,37,1,1,5,3,5,4.0909090909090908,2,3,28,126,193,270,13.07,145.62,518.06,590.93,958.43,4.356666667,29.124,39.850769231,4.35631396,147.7325,4.09798439,59.901875,,0,5,0,0,0,5,0.48888888888888887,ok
cfa576d1dbf8db3e4018fa48a30f8d6b,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-08-27 07:50:08 UTC,2019-08-27 07:50:08 UTC,2019-08-27 08:02:02 UTC,2021-12-20 09:58:19 UTC,2019-08-27 08:02:02 UTC,S,966,50,0.0518,0,1,17,3,13,144,1,2,21,7,16,20.166666666666668,119,1,14,41,10,50,2.91,115.32,258.18,69.91,319.8,2.91,23.064,19.86,4.09798439,17.4775,3.566521491,19.9875,,0,1,0,0,0,1,5.9008264462809912,churned
83feb3c9b0377dbf4e71ed0e55af2523,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2019-11-19 10:42:01 UTC,2019-11-19 10:42:01 UTC,2019-11-19 10:43:30 UTC,2020-10-11 17:55:50 UTC,2019-11-19 10:43:30 UTC,M,882,36,0.0408,0,0,9,0,7,101,1,5,21,16,30,20.5625,553,3,20,36,,36,7.92,63.18,109.47,,109.47,2.64,12.636,12.163333333,3.566521491,,4.039937215,12.163333333,,,,,,,,26.893617021276597,churned
3234a0b44b1b2920d71591b088792f0f,4128403e5dad4f40eb5c79a92a5719c9,6b681da4aa6e2f33a5f06ff660ba0e9e,2018-08-30 10:24:37 UTC,2018-08-30 10:24:37 UTC,2018-08-30 10:33:57 UTC,2022-04-21 11:37:48 UTC,2018-08-30 10:33:57 UTC,Non-recurring,1328,53,0.0399,0,0,25,7,19,252,1,6,34,10,40,33.075,5,8,29,43,13,53,41.48,164.5,238.61,49.27,274.3,5.185,32.9,18.354615385,6.915272353,7.038571429,6.675166723,14.436842105,,,,,,,,0.15117157974300829,ok
bba4b6386ed740dadc7d6712a34d9ba4,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2020-12-21 14:50:22 UTC,,2020-12-21 14:59:00 UTC,2021-07-13 08:25:41 UTC,,Non-recurring,484,3,0.0062,51,26,68,51,102,152,51,76,102,102,127,102.5,279,1,3,3,,3,8.35,40.55,40.55,,40.55,8.35,13.516666667,13.516666667,15.019487267,,13.739577519,13.516666667,,,,,,,,2.7219512195121953,ok
697caf7510953e0df5352a3a70bef572,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2021-06-15 06:29:43 UTC,,2021-06-16 09:19:56 UTC,2021-12-27 09:32:44 UTC,,S,307,3,0.0098,0,0,64,0,97,193,193,193,193,193,193,97.5,112,1,3,3,,3,5.73,18.23,18.23,,18.23,5.73,9.115,9.115,15.019487267,,13.739577519,9.115,,,,,,,,1.1487179487179486,ok
c39708d64c1b8284f3fe04bb51a53094,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2018-12-09 10:53:25 UTC,,2018-12-09 11:02:41 UTC,2021-12-07 13:52:33 UTC,,Non-recurring,1227,3,0.0024,358,179,364,358,547,735,358,452,547,547,641,548,131,1,3,3,,3,27.23,79.68,79.68,,79.68,27.23,26.56,26.56,15.019487267,,13.739577519,26.56,,,,,,,,0.23905109489051096,ok
b0e5effbc59924095cee4e8189a5cb59,61e0171e3638dff765e85f0bb190ae29,9a6e56e83f8d0f692203f7b4850f86ff,2019-03-27 14:25:30 UTC,,2019-03-27 14:30:01 UTC,2019-07-08 13:09:06 UTC,,S,1119,3,0.0027,26,13,34,26,51,76,26,39,51,51,64,52.5,1014,1,3,3,,3,9.26,30.08,30.08,,30.08,9.26,10.026666667,10.026666667,13.456230447,,15.87866038,10.026666667,,,,,,,,19.314285714285713,churned
f8b109732a5223b33f5b038335fbf4b3,c44577a5b4c0036fe1ec82c04bfa87c6,6b681da4aa6e2f33a5f06ff660ba0e9e,2018-09-12 18:22:33 UTC,2018-09-12 18:22:33 UTC,2018-10-16 10:18:35 UTC,2020-06-18 20:10:41 UTC,,Non-recurring,1281,3,0.0023,33,17,204,33,306,578,33,169,306,306,442,306.5,668,1,3,3,,3,14.14,159.87,159.87,,159.87,14.14,53.29,53.29,6.825166943,,8.716768207,53.29,,,,,,,,2.1794453507340945,ok
7e33c244a1829bd3b9ad76f5184ed964,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2021-03-08 19:50:36 UTC,2021-03-08 19:50:36 UTC,2021-03-09 10:08:29 UTC,2021-12-15 13:10:18 UTC,2021-03-09 10:08:29 UTC,M,406,146,0.3596,0,0,2,0,2,38,1,1,3,2,3,2.9479166666666665,123,12,63,146,,146,218.16,1055.02,2350.09,,2350.09,18.18,211.004,261.121111111,4.09798439,,3.566521491,261.121111111,,0,7,3,0,0,10,41.7243816254417,churned
093b9bfbc069cf0927fd4bb2159030d9,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-06-17 07:04:24 UTC,2020-06-17 07:04:24 UTC,2020-06-17 07:12:06 UTC,2021-04-10 10:34:11 UTC,2020-06-17 07:12:06 UTC,L,671,106,0.158,0,0,3,0,1,69,1,1,9,3,7,8.2777777777777786,373,1,44,106,,106,5.17,100.16,434.16,,434.16,5.17,20.032,54.27,4.09798439,,3.566521491,54.27,,,,,,,,45.060402684563755,churned
e87a45121cb761e8aaedfe9e3f75df7a,4128403e5dad4f40eb5c79a92a5719c9,9a6e56e83f8d0f692203f7b4850f86ff,2017-06-18 10:15:05 UTC,2017-06-18 10:15:05 UTC,2020-09-24 12:29:35 UTC,2021-11-01 15:33:07 UTC,2020-09-24 12:29:35 UTC,S,572,35,0.0612,0,1,11,7,17,53,1,6,14,9,20,15,167,1,8,35,1,35,6.84,50.67,231.89,5.75,231.89,6.84,10.134,17.837692308,6.456587161,5.75,6.532434555,17.837692308,,,,,,,,11.133333333333333,churned
f71bbbcc9bca581782e9a63a3cada614,61e0171e3638dff765e85f0bb190ae29,9a6e56e83f8d0f692203f7b4850f86ff,2017-12-15 11:48:45 UTC,2017-12-15 11:48:45 UTC,2018-06-17 23:01:43 UTC,2022-04-13 14:02:25 UTC,,S,1402,60,0.0428,0,1,23,8,24,197,1,6,29,13,30,28.530612244897959,4,1,20,36,23,60,10.97,213.91,382.71,406.34,804.86,10.97,42.782,29.439230769,13.139620762,31.256923077,13.018253517,30.956153846,,0,3,7,0,0,10,0.1402002861230329,ok
2e699be83c70f2c97b3fc6591c2d7eb0,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2019-12-16 13:12:18 UTC,2019-12-16 13:12:18 UTC,2019-12-16 13:05:55 UTC,2020-01-29 17:06:37 UTC,,M,855,47,0.055,0,0,1,0,0,22,2,2,6,3,4,6.5714285714285712,809,37,47,47,,47,722.45,871.72,871.72,,871.72,19.525675676,435.86,435.86,13.739577519,,14.762462884,435.86,,,,,,,,123.10869565217392,churned
9b8fd4f259f49d52f72f93b62c213871,c44577a5b4c0036fe1ec82c04bfa87c6,6b681da4aa6e2f33a5f06ff660ba0e9e,2018-03-27 12:15:13 UTC,2018-03-27 12:15:13 UTC,2018-05-29 06:28:23 UTC,2019-01-02 05:36:44 UTC,,L,1421,421,0.2963,0,0,0,0,0,4,1,1,2,1,2,1.343558282208589,1202,1,264,421,,421,3.34,1015.86,1618.73,,1618.73,3.34,203.172,179.858888889,8.716768207,,8.924323093,179.858888889,,,,,,,,894.63926940639271,churned
64efb9f4a72ea66afc88d7b025eb3237,4128403e5dad4f40eb5c79a92a5719c9,64f6711e77d2ec8af8ac3292c66d2875,2021-12-21 15:02:16 UTC,2021-12-21 15:02:16 UTC,2021-12-22 09:15:13 UTC,2022-02-25 13:55:40 UTC,2021-12-22 09:15:13 UTC,Non-recurring,118,3,0.0254,32,16,22,32,33,33,32,32,33,33,33,33.5,51,1,3,3,,3,3.29,9.88,9.88,,9.88,3.29,3.293333333,3.293333333,3.480827203,,3.46083871,3.293333333,,,,,,,,1.5223880597014925,ok
aa99d29265bd7afcffb00091e2fb979e,c44577a5b4c0036fe1ec82c04bfa87c6,6b681da4aa6e2f33a5f06ff660ba0e9e,2020-07-10 16:35:32 UTC,2020-07-10 16:35:32 UTC,2020-07-13 07:01:01 UTC,2022-04-21 12:02:53 UTC,2020-11-12 11:25:15 UTC,M,645,646,1.0016,0,0,1,0,0,40,1,2,4,4,6,4.2171052631578947,4,33,271,424,239,646,284.84,1809.44,2613.02,1041.68,3565.48,8.631515152,361.888,201.001538462,8.13005236,115.742222222,7.702144215,169.784761905,,0,10,16,0,0,26,0.94851794071762874,ok
dcfa72fff7265e6750dc335d508301b9,61e0171e3638dff765e85f0bb190ae29,6b681da4aa6e2f33a5f06ff660ba0e9e,2019-11-19 09:47:22 UTC,,2019-11-19 09:50:39 UTC,2021-12-13 09:05:25 UTC,,S,882,44,0.0499,0,1,17,5,19,214,1,3,22,10,21,21.6,126,2,8,38,7,44,16.91,45.58,197.11,48.25,240.69,8.455,9.116,15.162307692,15.019487267,9.65,13.739577519,14.158235294,,,,,,,,5.833333333333333,churned
61c80c837337cd5aa576deb2cc5008a1,4128403e5dad4f40eb5c79a92a5719c9,64f6711e77d2ec8af8ac3292c66d2875,2021-02-03 11:23:59 UTC,2021-02-03 11:23:59 UTC,2021-02-03 18:15:10 UTC,2022-03-16 10:22:35 UTC,2021-02-03 18:15:10 UTC,M,440,101,0.2295,0,0,4,1,7,21,1,3,7,6,9,7.0172413793103452,33,4,15,90,32,101,1.57,5.43,65.52,14.67,72.56,0.3925,1.086,5.04,3.480827203,7.335,3.46083871,5.182857143,,0,1,0,0,0,1,4.7027027027027026,churned
11177f22db3a5dfb229f1c53553f6665,c44577a5b4c0036fe1ec82c04bfa87c6,9a6e56e83f8d0f692203f7b4850f86ff,2021-09-03 11:20:23 UTC,2021-09-03 11:20:23 UTC,2021-09-07 10:47:44 UTC,2022-03-30 08:43:55 UTC,,M,224,33,0.1473,0,0,6,0,6,49,1,6,17,10,25,15.76923076923077,19,1,8,33,,33,19.33,543.88,940.06,,940.06,19.33,108.776,134.294285714,7.1218658,,7.058972748,134.294285714,0,0,15,2,1,1,18,1.2048780487804878,ok
40207c37005f77c53aff2d5acbf6dd32,c44577a5b4c0036fe1ec82c04bfa87c6,9a6e56e83f8d0f692203f7b4850f86ff,2021-02-16 09:28:09 UTC,2021-02-16 09:28:09 UTC,2021-03-03 07:44:02 UTC,2022-03-20 13:36:55 UTC,,S,412,36,0.0874,0,1,10,6,13,54,1,3,13,7,18,12.8,28,1,9,36,3,36,10.16,72.69,286.57,25.49,286.57,10.16,14.538,22.043846154,7.1218658,25.49,7.058972748,22.043846154,,,,,,,,2.1875,ok
bb129b3d4cbf799c7e35cacce0a2984b,4128403e5dad4f40eb5c79a92a5719c9,c097bb1538327aaf74797d23f6fcef83,2020-05-01 23:12:15 UTC,2020-05-01 23:12:15 UTC,2020-05-30 16:21:09 UTC,2022-03-25 13:24:51 UTC,2020-05-30 16:21:09 UTC,M,689,359,0.521,0,0,1,1,2,28,1,1,3,2,3,2.6324110671936758,23,1,24,126,249,359,5.6,77.65,378.03,647.89,981.03,5.6,15.53,29.079230769,4.35631396,58.899090909,4.09798439,42.653478261,,0,0,2,0,0,2,8.7372372372372382,churned
